DATE By Day,DATE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,NYPD_MOTOR_VEHICLE_COLLISON_2014,WeekEnd Flag,WRK_WKEND_HOLIDAY
"Sunday, August 31, 2014",08/31/14,QUEENS,17,0,3,0,2,0,12,0,91,Weekend,Weekend
"Sunday, August 31, 2014",08/31/14,STATEN ISLAND,4,0,0,0,1,0,3,0,20,Weekend,Weekend
"Monday, September 1, 2014",09/01/14,,39,0,1,0,2,0,36,0,80,Work day,Labor Day
"Monday, September 1, 2014",09/01/14,BRONX,11,1,1,0,7,0,3,1,35,Work day,Labor Day
"Monday, September 1, 2014",09/01/14,BROOKLYN,52,0,6,0,5,0,41,0,128,Work day,Labor Day
"Monday, September 1, 2014",09/01/14,MANHATTAN,5,0,1,0,1,0,3,0,59,Work day,Labor Day
"Monday, September 1, 2014",09/01/14,QUEENS,13,0,4,0,1,0,8,0,80,Work day,Labor Day
"Monday, September 1, 2014",09/01/14,STATEN ISLAND,1,0,0,0,0,0,1,0,10,Work day,Labor Day
"Tuesday, September 2, 2014",09/02/14,,34,0,2,0,2,0,30,0,183,Work day,Work day
"Tuesday, September 2, 2014",09/02/14,BRONX,7,0,2,0,0,0,5,0,69,Work day,Work day
"Tuesday, September 2, 2014",09/02/14,BROOKLYN,53,0,15,0,3,0,35,0,189,Work day,Work day
"Tuesday, September 2, 2014",09/02/14,MANHATTAN,20,0,2,0,6,0,12,0,122,Work day,Work day
"Tuesday, September 2, 2014",09/02/14,QUEENS,27,0,3,0,2,0,22,0,116,Work day,Work day
"Tuesday, September 2, 2014",09/02/14,STATEN ISLAND,3,0,0,0,0,0,3,0,21,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,,60,0,3,0,0,0,57,0,153,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,BRONX,27,0,6,0,4,0,17,0,64,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,BROOKLYN,22,1,7,0,3,1,12,0,125,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,MANHATTAN,18,0,1,0,4,0,13,0,117,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,QUEENS,16,0,3,0,2,0,11,0,97,Work day,Work day
"Wednesday, September 3, 2014",09/03/14,STATEN ISLAND,5,0,0,0,0,0,5,0,24,Work day,Work day
"Thursday, September 4, 2014",09/04/14,,32,0,7,0,1,0,24,0,179,Work day,Work day
"Thursday, September 4, 2014",09/04/14,BRONX,25,0,7,0,3,0,15,0,69,Work day,Work day
"Thursday, September 4, 2014",09/04/14,BROOKLYN,53,0,7,0,5,0,41,0,178,Work day,Work day
"Thursday, September 4, 2014",09/04/14,MANHATTAN,11,2,3,2,2,0,6,0,130,Work day,Work day
"Thursday, September 4, 2014",09/04/14,QUEENS,27,0,3,0,1,0,23,0,149,Work day,Work day
"Thursday, September 4, 2014",09/04/14,STATEN ISLAND,4,0,0,0,1,0,3,0,22,Work day,Work day
"Friday, September 5, 2014",09/05/14,,29,0,3,0,3,0,23,0,144,Work day,Work day
"Friday, September 5, 2014",09/05/14,BRONX,17,0,5,0,1,0,11,0,58,Work day,Work day
"Friday, September 5, 2014",09/05/14,BROOKLYN,32,1,8,0,4,0,20,1,143,Work day,Work day
"Friday, September 5, 2014",09/05/14,MANHATTAN,19,0,6,0,4,0,9,0,133,Work day,Work day
"Friday, September 5, 2014",09/05/14,QUEENS,24,0,2,0,5,0,17,0,140,Work day,Work day
"Friday, September 5, 2014",09/05/14,STATEN ISLAND,13,0,3,0,0,0,10,0,29,Work day,Work day
"Saturday, September 6, 2014",09/06/14,,36,0,2,0,3,0,31,0,115,Weekend,Weekend
"Saturday, September 6, 2014",09/06/14,BRONX,24,0,4,0,2,0,18,0,53,Weekend,Weekend
"Saturday, September 6, 2014",09/06/14,BROOKLYN,39,0,8,0,5,0,26,0,134,Weekend,Weekend
"Saturday, September 6, 2014",09/06/14,MANHATTAN,14,0,4,0,2,0,8,0,114,Weekend,Weekend
"Saturday, September 6, 2014",09/06/14,QUEENS,19,0,5,0,1,0,13,0,123,Weekend,Weekend
"Saturday, September 6, 2014",09/06/14,STATEN ISLAND,6,0,0,0,0,0,6,0,14,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,,55,0,0,0,1,0,54,0,125,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,BRONX,17,1,0,1,2,0,15,0,53,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,BROOKLYN,36,1,5,1,7,0,24,0,115,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,MANHATTAN,14,1,1,1,5,0,8,0,91,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,QUEENS,25,0,2,0,3,0,20,0,88,Weekend,Weekend
"Sunday, September 7, 2014",09/07/14,STATEN ISLAND,0,0,0,0,0,0,0,0,5,Weekend,Weekend
"Monday, September 8, 2014",09/08/14,,26,0,1,0,0,0,25,0,124,Work day,Work day
"Monday, September 8, 2014",09/08/14,BRONX,25,0,3,0,1,0,21,0,64,Work day,Work day
"Monday, September 8, 2014",09/08/14,BROOKLYN,42,0,7,0,9,0,26,0,160,Work day,Work day
"Monday, September 8, 2014",09/08/14,MANHATTAN,14,0,3,0,3,0,8,0,104,Work day,Work day
"Monday, September 8, 2014",09/08/14,QUEENS,24,0,3,0,5,0,16,0,125,Work day,Work day
"Monday, September 8, 2014",09/08/14,STATEN ISLAND,4,0,0,0,0,0,4,0,20,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,,28,0,2,0,2,0,24,0,147,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,BRONX,21,0,2,0,1,0,18,0,50,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,BROOKLYN,34,0,8,0,4,0,22,0,137,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,MANHATTAN,19,0,4,0,4,0,11,0,125,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,QUEENS,27,0,3,0,4,0,20,0,116,Work day,Work day
"Tuesday, September 9, 2014",09/09/14,STATEN ISLAND,6,0,0,0,1,0,5,0,16,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,,57,0,7,0,1,0,49,0,169,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,BRONX,16,0,2,0,1,0,13,0,65,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,BROOKLYN,34,0,11,0,5,0,18,0,132,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,MANHATTAN,24,0,12,0,3,0,9,0,119,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,QUEENS,20,1,7,1,2,0,11,0,116,Work day,Work day
"Wednesday, September 10, 2014",09/10/14,STATEN ISLAND,6,0,3,0,0,0,3,0,17,Work day,Work day
"Thursday, September 11, 2014",09/11/14,,25,0,3,0,1,0,21,0,153,Work day,Work day
"Thursday, September 11, 2014",09/11/14,BRONX,15,0,5,0,0,0,10,0,49,Work day,Work day
"Thursday, September 11, 2014",09/11/14,BROOKLYN,48,0,9,0,8,0,31,0,138,Work day,Work day
"Thursday, September 11, 2014",09/11/14,MANHATTAN,14,0,5,0,3,0,6,0,124,Work day,Work day
"Thursday, September 11, 2014",09/11/14,QUEENS,27,0,6,0,2,0,19,0,128,Work day,Work day
"Thursday, September 11, 2014",09/11/14,STATEN ISLAND,2,0,0,0,0,0,2,0,27,Work day,Work day
"Friday, September 12, 2014",09/12/14,,63,4,7,2,3,0,53,2,174,Work day,Work day
"Friday, September 12, 2014",09/12/14,BRONX,27,0,4,0,3,0,20,0,71,Work day,Work day
"Friday, September 12, 2014",09/12/14,BROOKLYN,58,0,9,0,13,0,36,0,172,Work day,Work day
"Friday, September 12, 2014",09/12/14,MANHATTAN,29,0,9,0,4,0,16,0,133,Work day,Work day
"Friday, September 12, 2014",09/12/14,QUEENS,32,0,4,0,6,0,22,0,156,Work day,Work day
"Friday, September 12, 2014",09/12/14,STATEN ISLAND,4,0,0,0,0,0,4,0,22,Work day,Work day
"Saturday, September 13, 2014",09/13/14,,53,0,2,0,4,0,47,0,147,Weekend,Weekend
"Saturday, September 13, 2014",09/13/14,BRONX,14,0,1,0,1,0,12,0,50,Weekend,Weekend
"Saturday, September 13, 2014",09/13/14,BROOKLYN,51,0,13,0,4,0,34,0,127,Weekend,Weekend
"Saturday, September 13, 2014",09/13/14,MANHATTAN,15,0,6,0,4,0,5,0,109,Weekend,Weekend
"Saturday, September 13, 2014",09/13/14,QUEENS,30,0,8,0,3,0,19,0,103,Weekend,Weekend
"Saturday, September 13, 2014",09/13/14,STATEN ISLAND,2,0,0,0,1,0,1,0,22,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,,38,0,1,0,2,0,35,0,127,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,BRONX,22,0,2,0,2,0,18,0,49,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,BROOKLYN,54,0,4,0,4,0,46,0,121,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,MANHATTAN,13,0,5,0,2,0,6,0,99,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,QUEENS,22,0,4,0,5,0,13,0,112,Weekend,Weekend
"Sunday, September 14, 2014",09/14/14,STATEN ISLAND,6,0,0,0,0,0,6,0,18,Weekend,Weekend
"Monday, September 15, 2014",09/15/14,,29,0,6,0,0,0,23,0,147,Work day,Work day
"Monday, September 15, 2014",09/15/14,BRONX,16,0,2,0,1,0,13,0,59,Work day,Work day
"Monday, September 15, 2014",09/15/14,BROOKLYN,53,0,8,0,4,0,41,0,154,Work day,Work day
"Monday, September 15, 2014",09/15/14,MANHATTAN,13,0,3,0,3,0,7,0,108,Work day,Work day
"Monday, September 15, 2014",09/15/14,QUEENS,25,0,4,0,5,0,16,0,119,Work day,Work day
"Monday, September 15, 2014",09/15/14,STATEN ISLAND,7,0,0,0,0,0,7,0,22,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,,39,0,4,0,1,0,34,0,143,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,BRONX,27,1,4,0,4,0,19,1,68,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,BROOKLYN,41,0,8,0,4,0,29,0,143,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,MANHATTAN,15,0,4,0,4,0,7,0,127,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,QUEENS,27,0,5,0,2,0,20,0,113,Work day,Work day
"Tuesday, September 16, 2014",09/16/14,STATEN ISLAND,4,0,1,0,0,0,3,0,19,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,,33,0,4,0,0,0,29,0,169,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,BRONX,12,0,6,0,2,0,4,0,60,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,BROOKLYN,49,1,19,1,5,0,25,0,154,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,MANHATTAN,28,0,8,0,9,0,11,0,126,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,QUEENS,29,0,8,0,5,0,16,0,131,Work day,Work day
"Wednesday, September 17, 2014",09/17/14,STATEN ISLAND,7,0,0,0,0,0,7,0,18,Work day,Work day
"Thursday, September 18, 2014",09/18/14,,48,0,3,0,1,0,44,0,159,Work day,Work day
"Thursday, September 18, 2014",09/18/14,BRONX,14,0,2,0,1,0,11,0,51,Work day,Work day
"Thursday, September 18, 2014",09/18/14,BROOKLYN,57,0,8,0,6,0,43,0,152,Work day,Work day
"Thursday, September 18, 2014",09/18/14,MANHATTAN,23,1,11,1,5,0,7,0,149,Work day,Work day
"Thursday, September 18, 2014",09/18/14,QUEENS,30,2,3,0,2,0,25,2,119,Work day,Work day
"Thursday, September 18, 2014",09/18/14,STATEN ISLAND,5,0,1,0,1,0,3,0,19,Work day,Work day
"Friday, September 19, 2014",09/19/14,,43,0,1,0,2,0,40,0,181,Work day,Work day
"Friday, September 19, 2014",09/19/14,BRONX,15,0,5,0,2,0,8,0,54,Work day,Work day
"Friday, September 19, 2014",09/19/14,BROOKLYN,36,0,1,0,6,0,29,0,134,Work day,Work day
"Friday, September 19, 2014",09/19/14,MANHATTAN,14,0,5,0,2,0,7,0,127,Work day,Work day
"Friday, September 19, 2014",09/19/14,QUEENS,33,0,5,0,3,0,25,0,130,Work day,Work day
"Friday, September 19, 2014",09/19/14,STATEN ISLAND,2,0,0,0,0,0,2,0,20,Work day,Work day
"Saturday, September 20, 2014",09/20/14,,45,0,4,0,4,0,37,0,148,Weekend,Weekend
"Saturday, September 20, 2014",09/20/14,BRONX,17,0,1,0,3,0,13,0,62,Weekend,Weekend
"Saturday, September 20, 2014",09/20/14,BROOKLYN,45,0,12,0,6,0,27,0,126,Weekend,Weekend
"Saturday, September 20, 2014",09/20/14,MANHATTAN,15,0,3,0,6,0,6,0,121,Weekend,Weekend
"Saturday, September 20, 2014",09/20/14,QUEENS,33,0,6,0,7,0,20,0,119,Weekend,Weekend
"Saturday, September 20, 2014",09/20/14,STATEN ISLAND,4,0,0,0,0,0,4,0,18,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,,71,1,4,0,5,0,62,1,150,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,BRONX,13,0,2,0,2,0,9,0,38,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,BROOKLYN,40,0,2,0,5,0,33,0,92,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,MANHATTAN,9,0,2,0,3,0,4,0,127,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,QUEENS,30,0,5,0,0,0,25,0,93,Weekend,Weekend
"Sunday, September 21, 2014",09/21/14,STATEN ISLAND,3,0,0,0,0,0,3,0,15,Weekend,Weekend
"Monday, September 22, 2014",09/22/14,,30,0,2,0,3,0,25,0,153,Work day,Work day
"Monday, September 22, 2014",09/22/14,BRONX,24,0,6,0,3,0,15,0,74,Work day,Work day
"Monday, September 22, 2014",09/22/14,BROOKLYN,47,0,8,0,10,0,29,0,163,Work day,Work day
"Monday, September 22, 2014",09/22/14,MANHATTAN,16,0,7,0,5,0,4,0,104,Work day,Work day
"Monday, September 22, 2014",09/22/14,QUEENS,47,1,11,0,6,0,30,1,141,Work day,Work day
"Monday, September 22, 2014",09/22/14,STATEN ISLAND,12,0,3,0,1,0,8,0,26,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,,30,1,5,0,0,0,25,1,124,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,BRONX,17,1,2,0,1,0,14,1,60,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,BROOKLYN,34,0,9,0,5,0,20,0,139,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,MANHATTAN,20,0,9,0,3,0,8,0,137,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,QUEENS,30,0,5,0,1,0,24,0,113,Work day,Work day
"Tuesday, September 23, 2014",09/23/14,STATEN ISLAND,4,0,0,0,1,0,3,0,19,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,,17,0,2,0,1,0,14,0,116,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,BRONX,16,0,5,0,1,0,10,0,52,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,BROOKLYN,33,0,8,0,7,0,18,0,130,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,MANHATTAN,16,0,10,0,5,0,1,0,140,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,QUEENS,22,0,4,0,2,0,16,0,105,Work day,Work day
"Wednesday, September 24, 2014",09/24/14,STATEN ISLAND,2,0,0,0,0,0,2,0,22,Work day,Work day
"Thursday, September 25, 2014",09/25/14,,21,0,3,0,0,0,18,0,104,Work day,Work day
"Thursday, September 25, 2014",09/25/14,BRONX,18,0,2,0,2,0,14,0,58,Work day,Work day
"Thursday, September 25, 2014",09/25/14,BROOKLYN,35,1,4,1,3,0,28,0,122,Work day,Work day
"Thursday, September 25, 2014",09/25/14,MANHATTAN,20,1,4,1,2,0,14,0,108,Work day,Work day
"Thursday, September 25, 2014",09/25/14,QUEENS,12,0,5,0,0,0,7,0,89,Work day,Work day
"Thursday, September 25, 2014",09/25/14,STATEN ISLAND,2,0,0,0,0,0,2,0,9,Work day,Work day
"Friday, September 26, 2014",09/26/14,,50,0,2,0,1,0,47,0,168,Work day,Work day
"Friday, September 26, 2014",09/26/14,BRONX,33,0,6,0,4,0,23,0,77,Work day,Work day
"Friday, September 26, 2014",09/26/14,BROOKLYN,40,0,10,0,4,0,26,0,127,Work day,Work day
"Friday, September 26, 2014",09/26/14,MANHATTAN,18,0,9,0,3,0,6,0,135,Work day,Work day
"Friday, September 26, 2014",09/26/14,QUEENS,29,0,5,0,3,0,21,0,121,Work day,Work day
"Friday, September 26, 2014",09/26/14,STATEN ISLAND,5,0,0,0,0,0,5,0,15,Work day,Work day
"Saturday, September 27, 2014",09/27/14,,40,0,3,0,1,0,36,0,140,Weekend,Weekend
"Saturday, September 27, 2014",09/27/14,BRONX,22,0,5,0,3,0,14,0,55,Weekend,Weekend
"Saturday, September 27, 2014",09/27/14,BROOKLYN,60,0,8,0,6,0,46,0,136,Weekend,Weekend
"Saturday, September 27, 2014",09/27/14,MANHATTAN,23,0,7,0,4,0,12,0,132,Weekend,Weekend
"Saturday, September 27, 2014",09/27/14,QUEENS,24,0,2,0,3,0,19,0,117,Weekend,Weekend
"Saturday, September 27, 2014",09/27/14,STATEN ISLAND,5,0,0,0,0,0,5,0,19,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,,41,2,0,1,1,0,40,1,129,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,BRONX,22,0,4,0,1,0,17,0,45,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,BROOKLYN,31,0,6,0,5,0,20,0,127,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,MANHATTAN,8,1,3,1,1,0,4,0,96,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,QUEENS,40,0,5,0,3,0,32,0,103,Weekend,Weekend
"Sunday, September 28, 2014",09/28/14,STATEN ISLAND,2,0,0,0,0,0,2,0,12,Weekend,Weekend
"Monday, September 29, 2014",09/29/14,,20,0,3,0,2,0,15,0,136,Work day,Work day
"Monday, September 29, 2014",09/29/14,BRONX,7,0,3,0,3,0,1,0,51,Work day,Work day
"Monday, September 29, 2014",09/29/14,BROOKLYN,33,0,7,0,6,0,20,0,134,Work day,Work day
"Monday, September 29, 2014",09/29/14,MANHATTAN,22,0,11,0,5,0,6,0,112,Work day,Work day
"Monday, September 29, 2014",09/29/14,QUEENS,35,0,3,0,2,0,30,0,112,Work day,Work day
"Monday, September 29, 2014",09/29/14,STATEN ISLAND,6,0,1,0,1,0,4,0,20,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,,32,1,6,1,2,0,24,0,133,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,BRONX,11,0,2,0,1,0,8,0,49,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,BROOKLYN,52,0,10,0,6,0,36,0,131,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,MANHATTAN,24,0,7,0,9,0,8,0,124,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,QUEENS,28,0,7,0,1,0,20,0,137,Work day,Work day
"Tuesday, September 30, 2014",09/30/14,STATEN ISLAND,0,0,0,0,0,0,0,0,15,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,,26,1,1,1,1,0,24,0,121,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,BRONX,17,0,3,0,1,0,13,0,53,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,BROOKLYN,31,0,9,0,4,0,18,0,136,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,MANHATTAN,16,0,6,0,3,0,7,0,103,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,QUEENS,37,0,14,0,1,0,22,0,121,Work day,Work day
"Wednesday, October 1, 2014",10/01/14,STATEN ISLAND,6,0,0,0,1,0,5,0,25,Work day,Work day
"Thursday, October 2, 2014",10/02/14,,22,0,1,0,0,0,21,0,137,Work day,Work day
"Thursday, October 2, 2014",10/02/14,BRONX,16,0,3,0,0,0,13,0,48,Work day,Work day
"Thursday, October 2, 2014",10/02/14,BROOKLYN,37,0,11,0,7,0,19,0,129,Work day,Work day
"Thursday, October 2, 2014",10/02/14,MANHATTAN,8,0,2,0,1,0,5,0,116,Work day,Work day
"Thursday, October 2, 2014",10/02/14,QUEENS,24,0,4,0,2,0,18,0,108,Work day,Work day
"Thursday, October 2, 2014",10/02/14,STATEN ISLAND,8,0,0,0,0,0,8,0,20,Work day,Work day
"Friday, October 3, 2014",10/03/14,,47,0,0,0,0,0,47,0,160,Work day,Work day
