State Name,State Abbreviation,Calendar_DAY,Month_name,YEAR,Full_Date,First_Crash_event,Light_cond_desc,Weather_condition,Sum Of . of Vehicle involved,Sum Of Pedestrains,Sum Of Total_Persons_in_accident,Sum Of FATALS,Count Of Accident-2013
MARYLAND,MD,23,May,2013,May-23-2013,Curb,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,23,November,2013,November-23-2013,Pedestrian,Dark - Not lighted,Cloudy,1,1,1,1,1
MARYLAND,MD,23,November,2013,November-23-2013,Utility Pole/Light Support,Dark - Not lighted,Snow,1,0,4,1,1
MARYLAND,MD,23,October,2013,October-23-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MARYLAND,MD,23,October,2013,October-23-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,4,1,1
MARYLAND,MD,23,September,2013,September-23-2013,Bridge Pier or Support,Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,24,April,2013,April-24-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MARYLAND,MD,24,April,2013,April-24-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,24,April,2013,April-24-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,24,August,2013,August-24-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
MARYLAND,MD,24,August,2013,August-24-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,4,0,6,1,1
MARYLAND,MD,24,December,2013,December-24-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,24,March,2013,March-24-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
MARYLAND,MD,24,November,2013,November-24-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,24,September,2013,September-24-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,3,0,4,3,1
MARYLAND,MD,25,August,2013,August-25-2013,Cargo/Equipment Loss or Shift (Harmful to This Vehicle),Daylight,Clear,1,0,2,1,1
MARYLAND,MD,25,August,2013,August-25-2013,Motor Vehicle in Transport,Unknown,Clear,2,0,4,1,1
MARYLAND,MD,25,December,2013,December-25-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,25,February,2013,February-25-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,25,January,2013,January-25-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MARYLAND,MD,25,July,2013,July-25-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MARYLAND,MD,25,July,2013,July-25-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MARYLAND,MD,25,July,2013,July-25-2013,Pedestrian,Daylight,Clear,3,1,1,1,1
MARYLAND,MD,25,June,2013,June-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MARYLAND,MD,25,March,2013,March-25-2013,Motor Vehicle in Transport,Daylight,Snow,2,0,4,2,1
MARYLAND,MD,25,March,2013,March-25-2013,Pedestrian,Daylight,Clear,1,1,0,1,1
MARYLAND,MD,25,May,2013,May-25-2013,Boulder,Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,25,May,2013,May-25-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,6,2,2
MARYLAND,MD,25,November,2013,November-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MARYLAND,MD,25,October,2013,October-25-2013,Live Animal,Dark - Not lighted,Cloudy,1,1,2,1,1
MARYLAND,MD,25,October,2013,October-25-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MARYLAND,MD,25,September,2013,September-25-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,25,September,2013,September-25-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MARYLAND,MD,26,April,2013,April-26-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,26,August,2013,August-26-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MARYLAND,MD,26,December,2013,December-26-2013,Tree (Standing Only),Dark - Not lighted,Cloudy,1,0,1,1,1
MARYLAND,MD,26,February,2013,February-26-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MARYLAND,MD,26,February,2013,February-26-2013,Motor Vehicle in Transport,Dark - but lighted,Rain,2,0,2,1,1
MARYLAND,MD,26,February,2013,February-26-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MARYLAND,MD,26,July,2013,July-26-2013,Tree (Standing Only),Daylight,Clear,1,0,2,2,1
MARYLAND,MD,26,July,2013,July-26-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,26,June,2013,June-26-2013,Curb,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,26,June,2013,June-26-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,4,0,4,1,1
MARYLAND,MD,26,June,2013,June-26-2013,Tree (Standing Only),Dark - Not lighted,Rain,1,0,1,1,1
MARYLAND,MD,26,November,2013,November-26-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,26,October,2013,October-26-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MARYLAND,MD,26,October,2013,October-26-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,27,April,2013,April-27-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,4,1,1
MARYLAND,MD,27,August,2013,August-27-2013,Motor Vehicle in Transport,Daylight,Clear,8,0,14,3,1
MARYLAND,MD,27,December,2013,December-27-2013,Pedestrian,Dark - Not lighted,Clear,3,1,3,1,1
MARYLAND,MD,27,February,2013,February-27-2013,Ground,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,27,July,2013,July-27-2013,Embankment,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,27,June,2013,June-27-2013,Ditch,Daylight,Clear,1,0,2,2,1
MARYLAND,MD,27,June,2013,June-27-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,4,1,1
MARYLAND,MD,27,June,2013,June-27-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MARYLAND,MD,27,March,2013,March-27-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MARYLAND,MD,27,May,2013,May-27-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,2,1
MARYLAND,MD,27,November,2013,November-27-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,2,1,1
MARYLAND,MD,27,October,2013,October-27-2013,Embankment,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,27,October,2013,October-27-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MARYLAND,MD,27,September,2013,September-27-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MARYLAND,MD,28,December,2013,December-28-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,4,1,1
MARYLAND,MD,28,December,2013,December-28-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MARYLAND,MD,28,January,2013,January-28-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,3,0,5,1,1
MARYLAND,MD,28,January,2013,January-28-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MARYLAND,MD,28,January,2013,January-28-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MARYLAND,MD,28,July,2013,July-28-2013,Other Object (Not Fixed),Daylight,Clear,1,0,5,1,1
MARYLAND,MD,28,July,2013,July-28-2013,Pedestrian,Dark - Not lighted,Clear,1,1,2,1,1
MARYLAND,MD,28,June,2013,June-28-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,10,1,1
MARYLAND,MD,28,June,2013,June-28-2013,Tree (Standing Only),Daylight,Rain,1,0,1,1,1
MARYLAND,MD,28,March,2013,March-28-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,5,1,1
MARYLAND,MD,28,November,2013,November-28-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,3,0,3,2,1
MARYLAND,MD,28,October,2013,October-28-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,5,1,1
MARYLAND,MD,29,April,2013,April-29-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,1,1
MARYLAND,MD,29,April,2013,April-29-2013,"Other Post, Other Pole, or Other Support",Dark - but lighted,Clear,1,0,1,1,1
MARYLAND,MD,29,July,2013,July-29-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MARYLAND,MD,29,June,2013,June-29-2013,Ditch,Dark - Not lighted,Clear,2,0,2,2,2
MARYLAND,MD,29,June,2013,June-29-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,29,June,2013,June-29-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MARYLAND,MD,29,June,2013,June-29-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,6,2,2
MARYLAND,MD,29,October,2013,October-29-2013,Curb,Dark - Not lighted,Clear,1,0,1,1,1
MARYLAND,MD,29,September,2013,September-29-2013,Mail Box,Daylight,Clear,1,0,3,2,1
MARYLAND,MD,29,September,2013,September-29-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,30,April,2013,April-30-2013,Pedestrian,Daylight,Clear,3,3,2,1,1
MARYLAND,MD,30,August,2013,August-30-2013,Curb,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,30,August,2013,August-30-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MARYLAND,MD,30,August,2013,August-30-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MARYLAND,MD,30,December,2013,December-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MARYLAND,MD,30,January,2013,January-30-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,4,0,4,1,1
MARYLAND,MD,30,January,2013,January-30-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MARYLAND,MD,30,July,2013,July-30-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MARYLAND,MD,30,June,2013,June-30-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,9,1,1
MARYLAND,MD,30,June,2013,June-30-2013,Rollover/Overturn,Daylight,Clear,2,0,2,1,1
MARYLAND,MD,30,May,2013,May-30-2013,Motor Vehicle in Transport,Dawn,Clear,2,0,2,1,1
MARYLAND,MD,30,October,2013,October-30-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,30,October,2013,October-30-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MARYLAND,MD,31,August,2013,August-31-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
MARYLAND,MD,31,August,2013,August-31-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MARYLAND,MD,31,August,2013,August-31-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,31,December,2013,December-31-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,4,2,1
MARYLAND,MD,31,December,2013,December-31-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MARYLAND,MD,31,March,2013,March-31-2013,Embankment,Daylight,Rain,1,0,1,1,1
MARYLAND,MD,31,March,2013,March-31-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,4,3,1
MARYLAND,MD,31,May,2013,May-31-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,6,1,1
MARYLAND,MD,31,October,2013,October-31-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MARYLAND,MD,31,October,2013,October-31-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,1,April,2013,April-1-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,1,December,2013,December-1-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,1,December,2013,December-1-2013,Tree (Standing Only),Dark - Not lighted,Snow,1,0,1,1,1
MASSACHUSETTS,MA,1,November,2013,November-1-2013,Tree (Standing Only),Dark - Not lighted,Rain,1,0,2,1,1
MASSACHUSETTS,MA,1,November,2013,November-1-2013,Tree (Standing Only),Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,1,September,2013,September-1-2013,Cargo/Equipment Loss or Shift (Harmful to This Vehicle),Dark - but lighted,Rain,1,0,1,1,1
MASSACHUSETTS,MA,1,September,2013,September-1-2013,Tree (Standing Only),Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,2,February,2013,February-2-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,2,June,2013,June-2-2013,Concrete Traffic Barrier,Dusk,Cloudy,1,0,2,1,1
MASSACHUSETTS,MA,2,June,2013,June-2-2013,Guardrail Face,Dusk,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,2,October,2013,October-2-2013,Curb,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,2,October,2013,October-2-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,2,September,2013,September-2-2013,Guardrail Face,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,2,September,2013,September-2-2013,Pedestrian,Daylight,Rain,1,1,1,1,1
MASSACHUSETTS,MA,3,April,2013,April-3-2013,Other Traffic Barrier,Dark - but lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,3,April,2013,April-3-2013,Pedestrian,Dark - Not lighted,Not Reported,1,1,1,1,1
MASSACHUSETTS,MA,3,August,2013,August-3-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,4,1,1
MASSACHUSETTS,MA,3,August,2013,August-3-2013,Traffic Signal Support,Not Reported,Not Reported,3,0,2,2,1
MASSACHUSETTS,MA,3,December,2013,December-3-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,3,February,2013,February-3-2013,Utility Pole/Light Support,Dark - but lighted,Snow,1,0,1,1,1
MASSACHUSETTS,MA,3,January,2013,January-3-2013,Pedestrian,Dark - Not lighted,Clear,2,1,2,1,1
MASSACHUSETTS,MA,3,July,2013,July-3-2013,Motor Vehicle in Transport,Daylight,Other,2,0,5,1,1
MASSACHUSETTS,MA,3,July,2013,July-3-2013,Tree (Standing Only),Dark - Not lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,3,March,2013,March-3-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,3,1,1
MASSACHUSETTS,MA,3,November,2013,November-3-2013,Guardrail Face,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,4,February,2013,February-4-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,4,July,2013,July-4-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,8,2,1
MASSACHUSETTS,MA,4,May,2013,May-4-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,4,November,2013,November-4-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,4,October,2013,October-4-2013,Other Fixed Object,Dark - but lighted,Rain,1,0,1,1,1
MASSACHUSETTS,MA,5,April,2013,April-5-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,5,February,2013,February-5-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,5,June,2013,June-5-2013,Mail Box,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,5,March,2013,March-5-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,5,May,2013,May-5-2013,Curb,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,5,November,2013,November-5-2013,Pedestrian,Dawn,Clear,1,1,1,1,1
MASSACHUSETTS,MA,5,September,2013,September-5-2013,Concrete Traffic Barrier,Dark - Not lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,5,September,2013,September-5-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,6,April,2013,April-6-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,5,1,1
MASSACHUSETTS,MA,6,August,2013,August-6-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,6,4,2
MASSACHUSETTS,MA,6,December,2013,December-6-2013,Pedestrian,Dark - but lighted,Cloudy,1,1,2,1,1
MASSACHUSETTS,MA,6,December,2013,December-6-2013,Traffic Sign Support,Dark - Not lighted,Rain,1,0,1,1,1
MASSACHUSETTS,MA,6,July,2013,July-6-2013,Rollover/Overturn,Dusk,Clear,1,0,2,1,1
MASSACHUSETTS,MA,6,July,2013,July-6-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,6,June,2013,June-6-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,6,November,2013,November-6-2013,Live Animal,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,6,October,2013,October-6-2013,Curb,Dark - but lighted,Rain,1,0,1,1,1
MASSACHUSETTS,MA,6,October,2013,October-6-2013,Rollover/Overturn,Dark - Not lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,6,September,2013,September-6-2013,Rollover/Overturn,Dark - but lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,7,April,2013,April-7-2013,Rollover/Overturn,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,7,August,2013,August-7-2013,Pedestrian,Dark - but lighted,Clear,1,2,1,1,1
MASSACHUSETTS,MA,7,December,2013,December-7-2013,Guardrail Face,Daylight,Clear,2,0,5,2,1
MASSACHUSETTS,MA,7,December,2013,December-7-2013,Pedestrian,Daylight,Clear,2,1,2,1,1
MASSACHUSETTS,MA,7,February,2013,February-7-2013,Rollover/Overturn,Daylight,Cloudy,1,0,2,1,1
MASSACHUSETTS,MA,7,July,2013,July-7-2013,Guardrail Face,Dark - Not lighted,Clear,1,0,2,2,1
MASSACHUSETTS,MA,7,July,2013,July-7-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,7,June,2013,June-7-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MASSACHUSETTS,MA,7,May,2013,May-7-2013,Pedestrian,Daylight,Clear,1,1,3,1,1
MASSACHUSETTS,MA,7,November,2013,November-7-2013,Pedestrian,Dark - but lighted,Rain,1,1,2,1,1
MASSACHUSETTS,MA,7,October,2013,October-7-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,7,September,2013,September-7-2013,Curb,Dark - but lighted,Cloudy,1,0,2,1,1
MASSACHUSETTS,MA,7,September,2013,September-7-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,April,2013,April-8-2013,Curb,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,April,2013,April-8-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,8,August,2013,August-8-2013,Curb,Daylight,Clear,1,0,2,1,1
MASSACHUSETTS,MA,8,December,2013,December-8-2013,Bridge Pier or Support,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,December,2013,December-8-2013,Tree (Standing Only),Dark - Unknown Lighting,Clear,1,0,3,2,1
MASSACHUSETTS,MA,8,February,2013,February-8-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,8,January,2013,January-8-2013,Motor Vehicle in Transport,Daylight,Cloudy,3,0,4,2,1
MASSACHUSETTS,MA,8,May,2013,May-8-2013,Guardrail Face,Dark - but lighted,Rain,2,0,3,1,1
MASSACHUSETTS,MA,8,November,2013,November-8-2013,Embankment,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,November,2013,November-8-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,8,November,2013,November-8-2013,Rollover/Overturn,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,8,November,2013,November-8-2013,Traffic Sign Support,Dark - Not lighted,Clear,2,0,5,1,1
MASSACHUSETTS,MA,8,November,2013,November-8-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,October,2013,October-8-2013,Pedestrian,Dark - but lighted,Clear,1,1,3,1,1
MASSACHUSETTS,MA,8,October,2013,October-8-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,8,October,2013,October-8-2013,Utility Pole/Light Support,Daylight,Clear,1,0,2,1,1
MASSACHUSETTS,MA,8,September,2013,September-8-2013,Curb,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,9,August,2013,August-9-2013,Building,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,9,December,2013,December-9-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MASSACHUSETTS,MA,9,January,2013,January-9-2013,Pedestrian,Dark - Not lighted,Cloudy,1,2,1,1,1
MASSACHUSETTS,MA,9,January,2013,January-9-2013,Pedestrian,Dawn,Clear,1,1,2,1,1
MASSACHUSETTS,MA,9,January,2013,January-9-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,9,July,2013,July-9-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,9,July,2013,July-9-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,9,June,2013,June-9-2013,Ditch,Daylight,Clear,1,0,8,1,1
MASSACHUSETTS,MA,9,June,2013,June-9-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,3,1,1
MASSACHUSETTS,MA,9,June,2013,June-9-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,9,June,2013,June-9-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,9,March,2013,March-9-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,9,March,2013,March-9-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,9,May,2013,May-9-2013,Pedestrian,Dawn,Rain,1,1,1,1,1
MASSACHUSETTS,MA,9,November,2013,November-9-2013,Tree (Standing Only),Dark - Not lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,9,October,2013,October-9-2013,Rollover/Overturn,Dawn,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,10,December,2013,December-10-2013,Pedestrian,Dark - but lighted,Snow,1,1,1,1,1
MASSACHUSETTS,MA,10,December,2013,December-10-2013,Rollover/Overturn,Daylight,Snow,1,0,1,1,1
MASSACHUSETTS,MA,10,May,2013,May-10-2013,Wall,Dark - but lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,10,November,2013,November-10-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,3,0,3,1,1
MASSACHUSETTS,MA,10,October,2013,October-10-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,10,September,2013,September-10-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,11,August,2013,August-11-2013,Motor Vehicle in Transport,Dusk,Clear,2,0,2,1,1
MASSACHUSETTS,MA,11,December,2013,December-11-2013,Pedestrian,Dark - Not lighted,Clear,1,1,2,1,1
MASSACHUSETTS,MA,11,January,2013,January-11-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,11,June,2013,June-11-2013,Tree (Standing Only),Dark - Unknown Lighting,Rain,1,0,2,1,1
MASSACHUSETTS,MA,11,March,2013,March-11-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Cloudy,4,0,4,1,1
MASSACHUSETTS,MA,11,November,2013,November-11-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MASSACHUSETTS,MA,11,October,2013,October-11-2013,Pedalcyclist,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,11,October,2013,October-11-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,11,September,2013,September-11-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,12,August,2013,August-12-2013,Pedestrian,Daylight,Clear,1,1,2,1,1
MASSACHUSETTS,MA,12,December,2013,December-12-2013,Concrete Traffic Barrier,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,12,February,2013,February-12-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,12,June,2013,June-12-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,12,March,2013,March-12-2013,Pedestrian,Dark - Not lighted,Cloudy,1,1,1,1,1
MASSACHUSETTS,MA,12,November,2013,November-12-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,12,September,2013,September-12-2013,Guardrail Face,Dark - Not lighted,Rain,2,0,2,1,1
MASSACHUSETTS,MA,13,April,2013,April-13-2013,Curb,Dark - Not lighted,Not Reported,1,0,1,1,1
MASSACHUSETTS,MA,13,December,2013,December-13-2013,Curb,Daylight,Clear,1,0,2,2,1
MASSACHUSETTS,MA,13,January,2013,January-13-2013,Pedalcyclist,Daylight,Fog Smog Smoke,1,1,1,1,1
MASSACHUSETTS,MA,13,January,2013,January-13-2013,Pedestrian,Dark - Not lighted,Fog Smog Smoke,1,1,1,1,1
MASSACHUSETTS,MA,13,July,2013,July-13-2013,Curb,Dark - Not lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,13,July,2013,July-13-2013,Pedestrian,Daylight,Cloudy,7,1,5,1,1
MASSACHUSETTS,MA,13,July,2013,July-13-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,13,November,2013,November-13-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MASSACHUSETTS,MA,13,November,2013,November-13-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,13,October,2013,October-13-2013,Pedestrian,Daylight,Cloudy,1,1,1,1,1
MASSACHUSETTS,MA,13,September,2013,September-13-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,14,August,2013,August-14-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,14,December,2013,December-14-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Snow,3,0,1,1,1
MASSACHUSETTS,MA,14,June,2013,June-14-2013,Curb,Dark - but lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,14,June,2013,June-14-2013,Guardrail Face,Daylight,Rain,1,0,3,1,1
MASSACHUSETTS,MA,14,June,2013,June-14-2013,Non-Motorist on Personal Conveyance,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,14,May,2013,May-14-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
