State Name,Expr1001,Light_cond_desc,Weather_condition,Month_name,YEAR,Day_Week_desc,SumOfFATALS,SumOfDRUNK_DR
FLORIDA,January,Dark - but lighted,Rain,January,2013,Thursday,2,0
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Friday,2,0
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Monday,4,2
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Saturday,8,5
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Sunday,2,1
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Thursday,6,3
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Tuesday,10,4
FLORIDA,January,Dark - Not lighted,Clear,January,2013,Wednesday,6,1
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Friday,5,1
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Monday,1,0
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Saturday,1,0
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Sunday,1,0
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Thursday,1,1
FLORIDA,January,Dark - Not lighted,Cloudy,January,2013,Wednesday,4,1
FLORIDA,January,Dark - Not lighted,Fog Smog Smoke,January,2013,Thursday,1,0
FLORIDA,January,Dark - Not lighted,Rain,January,2013,Friday,2,1
FLORIDA,January,Dawn,Clear,January,2013,Monday,1,0
FLORIDA,January,Daylight,Clear,January,2013,Friday,10,1
FLORIDA,January,Daylight,Clear,January,2013,Monday,4,0
FLORIDA,January,Daylight,Clear,January,2013,Saturday,12,3
FLORIDA,January,Daylight,Clear,January,2013,Sunday,20,4
FLORIDA,January,Daylight,Clear,January,2013,Thursday,6,1
FLORIDA,January,Daylight,Clear,January,2013,Tuesday,8,3
FLORIDA,January,Daylight,Clear,January,2013,Wednesday,12,0
FLORIDA,January,Daylight,Cloudy,January,2013,Friday,4,0
FLORIDA,January,Daylight,Cloudy,January,2013,Monday,3,0
FLORIDA,January,Daylight,Cloudy,January,2013,Saturday,1,0
FLORIDA,January,Daylight,Cloudy,January,2013,Sunday,3,1
FLORIDA,January,Daylight,Cloudy,January,2013,Thursday,5,1
FLORIDA,January,Daylight,Cloudy,January,2013,Tuesday,3,0
FLORIDA,January,Daylight,Fog Smog Smoke,January,2013,Monday,3,0
FLORIDA,January,Daylight,Rain,January,2013,Tuesday,1,0
FLORIDA,January,Dusk,Clear,January,2013,Saturday,2,1
FLORIDA,January,Dusk,Clear,January,2013,Thursday,2,0
FLORIDA,January,Dusk,Cloudy,January,2013,Wednesday,1,0
FLORIDA,January,Dusk,Rain,January,2013,Sunday,1,0
FLORIDA,July,Dark - but lighted,Clear,July,2013,Friday,4,3
FLORIDA,July,Dark - but lighted,Clear,July,2013,Monday,3,0
FLORIDA,July,Dark - but lighted,Clear,July,2013,Saturday,4,1
FLORIDA,July,Dark - but lighted,Clear,July,2013,Sunday,3,3
FLORIDA,July,Dark - but lighted,Clear,July,2013,Thursday,7,1
FLORIDA,July,Dark - but lighted,Clear,July,2013,Tuesday,2,2
FLORIDA,July,Dark - but lighted,Cloudy,July,2013,Friday,2,1
FLORIDA,July,Dark - but lighted,Cloudy,July,2013,Monday,1,0
FLORIDA,July,Dark - but lighted,Cloudy,July,2013,Saturday,1,0
FLORIDA,July,Dark - but lighted,Cloudy,July,2013,Sunday,3,3
FLORIDA,July,Dark - but lighted,Cloudy,July,2013,Thursday,3,2
FLORIDA,July,Dark - but lighted,Rain,July,2013,Friday,1,1
FLORIDA,July,Dark - but lighted,Rain,July,2013,Monday,1,1
FLORIDA,July,Dark - but lighted,Rain,July,2013,Tuesday,2,0
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Friday,4,2
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Monday,5,1
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Saturday,3,2
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Sunday,3,2
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Thursday,4,2
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Tuesday,5,2
FLORIDA,July,Dark - Not lighted,Clear,July,2013,Wednesday,4,2
FLORIDA,July,Dark - Not lighted,Cloudy,July,2013,Friday,1,0
FLORIDA,July,Dark - Not lighted,Cloudy,July,2013,Thursday,4,3
FLORIDA,July,Dark - Not lighted,Cloudy,July,2013,Wednesday,2,2
FLORIDA,July,Dark - Not lighted,Rain,July,2013,Friday,1,1
FLORIDA,July,Dark - Not lighted,Rain,July,2013,Saturday,1,1
FLORIDA,July,Dark - Not lighted,Rain,July,2013,Wednesday,2,0
FLORIDA,July,Dark - Unknown Lighting,Clear,July,2013,Sunday,1,1
FLORIDA,July,Dark - Unknown Lighting,Fog Smog Smoke,July,2013,Monday,1,0
FLORIDA,July,Dawn,Clear,July,2013,Monday,1,0
FLORIDA,July,Dawn,Clear,July,2013,Sunday,1,0
FLORIDA,July,Dawn,Clear,July,2013,Thursday,1,1
FLORIDA,July,Dawn,Clear,July,2013,Tuesday,1,0
FLORIDA,July,Dawn,Cloudy,July,2013,Saturday,1,1
FLORIDA,July,Dawn,Cloudy,July,2013,Sunday,1,1
FLORIDA,July,Dawn,Rain,July,2013,Wednesday,1,0
FLORIDA,July,Daylight,Clear,July,2013,Friday,1,0
FLORIDA,July,Daylight,Clear,July,2013,Monday,9,2
FLORIDA,July,Daylight,Clear,July,2013,Saturday,2,0
FLORIDA,July,Daylight,Clear,July,2013,Sunday,3,1
FLORIDA,July,Daylight,Clear,July,2013,Thursday,8,0
FLORIDA,July,Daylight,Clear,July,2013,Tuesday,5,0
FLORIDA,July,Daylight,Clear,July,2013,Wednesday,11,2
FLORIDA,July,Daylight,Cloudy,July,2013,Friday,7,0
FLORIDA,July,Daylight,Cloudy,July,2013,Monday,2,0
FLORIDA,July,Daylight,Cloudy,July,2013,Saturday,3,0
FLORIDA,July,Daylight,Cloudy,July,2013,Sunday,4,1
FLORIDA,July,Daylight,Cloudy,July,2013,Thursday,3,2
FLORIDA,July,Daylight,Cloudy,July,2013,Tuesday,2,0
FLORIDA,July,Daylight,Cloudy,July,2013,Wednesday,3,0
FLORIDA,July,Daylight,Rain,July,2013,Thursday,1,0
FLORIDA,July,Daylight,Rain,July,2013,Tuesday,2,0
FLORIDA,July,Daylight,Rain,July,2013,Wednesday,2,0
FLORIDA,July,Dusk,Clear,July,2013,Monday,1,0
FLORIDA,June,Dark - but lighted,Clear,June,2013,Friday,1,0
FLORIDA,June,Dark - but lighted,Clear,June,2013,Monday,5,2
FLORIDA,June,Dark - but lighted,Clear,June,2013,Saturday,6,3
FLORIDA,June,Dark - but lighted,Clear,June,2013,Sunday,10,5
FLORIDA,June,Dark - but lighted,Clear,June,2013,Thursday,5,3
FLORIDA,June,Dark - but lighted,Clear,June,2013,Tuesday,3,0
FLORIDA,June,Dark - but lighted,Clear,June,2013,Wednesday,4,2
FLORIDA,June,Dark - but lighted,Cloudy,June,2013,Friday,1,0
FLORIDA,June,Dark - but lighted,Cloudy,June,2013,Saturday,5,2
FLORIDA,June,Dark - but lighted,Cloudy,June,2013,Sunday,2,1
FLORIDA,June,Dark - but lighted,Cloudy,June,2013,Tuesday,4,2
FLORIDA,June,Dark - but lighted,Cloudy,June,2013,Wednesday,2,0
FLORIDA,June,Dark - but lighted,Not Reported,June,2013,Saturday,1,0
FLORIDA,June,Dark - but lighted,Rain,June,2013,Friday,1,0
FLORIDA,June,Dark - but lighted,Rain,June,2013,Thursday,1,0
FLORIDA,June,Dark - but lighted,Rain,June,2013,Wednesday,1,0
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Friday,2,1
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Monday,5,3
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Saturday,7,5
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Sunday,2,1
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Thursday,3,1
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Tuesday,1,1
FLORIDA,June,Dark - Not lighted,Clear,June,2013,Wednesday,3,1
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Friday,1,0
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Monday,2,1
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Saturday,2,2
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Sunday,4,3
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Thursday,1,0
FLORIDA,June,Dark - Not lighted,Cloudy,June,2013,Wednesday,1,1
FLORIDA,June,Dark - Not lighted,Fog Smog Smoke,June,2013,Saturday,1,1
FLORIDA,June,Dark - Not lighted,Fog Smog Smoke,June,2013,Sunday,1,1
FLORIDA,June,Dark - Not lighted,Rain,June,2013,Sunday,1,0
FLORIDA,June,Dawn,Clear,June,2013,Saturday,1,0
FLORIDA,June,Dawn,Cloudy,June,2013,Monday,1,0
FLORIDA,June,Dawn,Cloudy,June,2013,Sunday,1,1
FLORIDA,June,Daylight,Clear,June,2013,Friday,9,0
FLORIDA,June,Daylight,Clear,June,2013,Monday,4,1
FLORIDA,June,Daylight,Clear,June,2013,Saturday,11,3
FLORIDA,June,Daylight,Clear,June,2013,Sunday,10,4
FLORIDA,June,Daylight,Clear,June,2013,Thursday,9,0
FLORIDA,June,Daylight,Clear,June,2013,Tuesday,8,2
FLORIDA,June,Daylight,Clear,June,2013,Wednesday,2,0
FLORIDA,June,Daylight,Cloudy,June,2013,Friday,1,0
FLORIDA,June,Daylight,Cloudy,June,2013,Monday,3,0
FLORIDA,June,Daylight,Cloudy,June,2013,Saturday,3,2
FLORIDA,June,Daylight,Cloudy,June,2013,Sunday,9,1
FLORIDA,June,Daylight,Cloudy,June,2013,Thursday,2,0
FLORIDA,June,Daylight,Cloudy,June,2013,Tuesday,1,0
FLORIDA,June,Daylight,Cloudy,June,2013,Wednesday,4,0
FLORIDA,June,Daylight,Rain,June,2013,Friday,1,1
FLORIDA,June,Daylight,Rain,June,2013,Saturday,3,0
FLORIDA,June,Daylight,Rain,June,2013,Sunday,2,0
FLORIDA,June,Daylight,Rain,June,2013,Thursday,1,0
FLORIDA,June,Daylight,Rain,June,2013,Tuesday,2,1
FLORIDA,June,Daylight,Rain,June,2013,Wednesday,1,0
FLORIDA,June,Dusk,Clear,June,2013,Tuesday,1,0
FLORIDA,June,Dusk,Cloudy,June,2013,Friday,1,0
FLORIDA,June,Dusk,Cloudy,June,2013,Saturday,1,0
FLORIDA,June,Dusk,Rain,June,2013,Friday,1,0
FLORIDA,June,Unknown,Not Reported,June,2013,Friday,1,0
FLORIDA,March,Dark - but lighted,Clear,March,2013,Friday,7,2
FLORIDA,March,Dark - but lighted,Clear,March,2013,Monday,2,0
FLORIDA,March,Dark - but lighted,Clear,March,2013,Saturday,9,5
FLORIDA,March,Dark - but lighted,Clear,March,2013,Sunday,10,6
FLORIDA,March,Dark - but lighted,Clear,March,2013,Thursday,7,3
FLORIDA,March,Dark - but lighted,Clear,March,2013,Tuesday,3,1
FLORIDA,March,Dark - but lighted,Clear,March,2013,Wednesday,4,0
FLORIDA,March,Dark - but lighted,Cloudy,March,2013,Saturday,2,0
FLORIDA,March,Dark - but lighted,Cloudy,March,2013,Tuesday,1,0
FLORIDA,March,Dark - but lighted,Cloudy,March,2013,Wednesday,2,1
FLORIDA,March,Dark - but lighted,Rain,March,2013,Sunday,1,0
FLORIDA,March,Dark - but lighted,Rain,March,2013,Tuesday,1,0
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Friday,15,8
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Monday,4,2
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Saturday,9,4
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Sunday,3,3
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Thursday,4,2
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Tuesday,3,0
FLORIDA,March,Dark - Not lighted,Clear,March,2013,Wednesday,4,3
FLORIDA,March,Dark - Not lighted,Cloudy,March,2013,Friday,1,0
FLORIDA,March,Dark - Not lighted,Cloudy,March,2013,Monday,3,1
FLORIDA,March,Dark - Not lighted,Cloudy,March,2013,Sunday,5,2
FLORIDA,March,Dark - Not lighted,Cloudy,March,2013,Tuesday,1,1
FLORIDA,March,Dark - Not lighted,Cloudy,March,2013,Wednesday,2,1
FLORIDA,March,Dark - Not lighted,Rain,March,2013,Monday,3,1
FLORIDA,March,Dark - Unknown Lighting,Clear,March,2013,Monday,1,0
FLORIDA,March,Dawn,Clear,March,2013,Friday,3,0
FLORIDA,March,Dawn,Clear,March,2013,Sunday,1,0
FLORIDA,March,Dawn,Clear,March,2013,Wednesday,1,0
FLORIDA,March,Dawn,Rain,March,2013,Tuesday,1,0
FLORIDA,March,Daylight,Clear,March,2013,Friday,16,7
FLORIDA,March,Daylight,Clear,March,2013,Monday,6,2
FLORIDA,March,Daylight,Clear,March,2013,Saturday,27,5
FLORIDA,March,Daylight,Clear,March,2013,Sunday,13,2
FLORIDA,March,Daylight,Clear,March,2013,Thursday,12,2
FLORIDA,March,Daylight,Clear,March,2013,Tuesday,5,1
FLORIDA,March,Daylight,Clear,March,2013,Wednesday,14,2
FLORIDA,March,Daylight,Cloudy,March,2013,Friday,5,1
FLORIDA,March,Daylight,Cloudy,March,2013,Monday,1,0
FLORIDA,March,Daylight,Cloudy,March,2013,Saturday,3,0
FLORIDA,March,Daylight,Cloudy,March,2013,Tuesday,2,0
FLORIDA,March,Daylight,Cloudy,March,2013,Wednesday,5,0
FLORIDA,March,Daylight,Rain,March,2013,Monday,1,0
FLORIDA,March,Daylight,Rain,March,2013,Saturday,1,0
FLORIDA,March,Daylight,Rain,March,2013,Sunday,1,0
FLORIDA,March,Daylight,Rain,March,2013,Tuesday,1,0
FLORIDA,March,Daylight,Unknown,March,2013,Tuesday,1,0
FLORIDA,March,Dusk,Cloudy,March,2013,Sunday,1,0
FLORIDA,March,Unknown,Clear,March,2013,Thursday,1,0
FLORIDA,May,Dark - but lighted,Clear,May,2013,Friday,12,5
FLORIDA,May,Dark - but lighted,Clear,May,2013,Monday,6,2
FLORIDA,May,Dark - but lighted,Clear,May,2013,Saturday,8,3
FLORIDA,May,Dark - but lighted,Clear,May,2013,Sunday,6,2
FLORIDA,May,Dark - but lighted,Clear,May,2013,Thursday,10,3
FLORIDA,May,Dark - but lighted,Clear,May,2013,Tuesday,1,0
FLORIDA,May,Dark - but lighted,Clear,May,2013,Wednesday,4,3
FLORIDA,May,Dark - but lighted,Cloudy,May,2013,Friday,1,1
FLORIDA,May,Dark - but lighted,Cloudy,May,2013,Saturday,3,1
FLORIDA,May,Dark - but lighted,Cloudy,May,2013,Thursday,1,0
FLORIDA,May,Dark - but lighted,Cloudy,May,2013,Wednesday,1,1
FLORIDA,May,Dark - but lighted,Rain,May,2013,Friday,1,0
FLORIDA,May,Dark - but lighted,Rain,May,2013,Saturday,1,1
FLORIDA,May,Dark - but lighted,Rain,May,2013,Sunday,1,0
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Friday,3,2
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Monday,1,0
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Saturday,13,6
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Sunday,3,2
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Thursday,5,5
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Tuesday,2,0
FLORIDA,May,Dark - Not lighted,Clear,May,2013,Wednesday,1,1
FLORIDA,May,Dark - Not lighted,Cloudy,May,2013,Friday,1,1
FLORIDA,May,Dark - Not lighted,Cloudy,May,2013,Monday,1,1
FLORIDA,May,Dark - Not lighted,Cloudy,May,2013,Saturday,4,2
FLORIDA,May,Dark - Not lighted,Cloudy,May,2013,Sunday,4,2
FLORIDA,May,Dark - Not lighted,Cloudy,May,2013,Tuesday,1,1
FLORIDA,May,Dark - Not lighted,Rain,May,2013,Friday,1,0
FLORIDA,May,Dark - Not lighted,Rain,May,2013,Saturday,1,1
FLORIDA,May,Dark - Not lighted,Rain,May,2013,Thursday,1,0
FLORIDA,May,Dark - Unknown Lighting,Not Reported,May,2013,Monday,1,0
FLORIDA,May,Dawn,Clear,May,2013,Friday,1,0
FLORIDA,May,Dawn,Clear,May,2013,Sunday,3,1
FLORIDA,May,Dawn,Clear,May,2013,Tuesday,1,1
FLORIDA,May,Daylight,Clear,May,2013,Friday,10,3
FLORIDA,May,Daylight,Clear,May,2013,Monday,8,1
FLORIDA,May,Daylight,Clear,May,2013,Saturday,8,0
FLORIDA,May,Daylight,Clear,May,2013,Sunday,10,3
FLORIDA,May,Daylight,Clear,May,2013,Thursday,4,1
FLORIDA,May,Daylight,Clear,May,2013,Tuesday,11,2
FLORIDA,May,Daylight,Clear,May,2013,Wednesday,11,1
FLORIDA,May,Daylight,Cloudy,May,2013,Friday,8,3
FLORIDA,May,Daylight,Cloudy,May,2013,Saturday,3,0
FLORIDA,May,Daylight,Cloudy,May,2013,Sunday,3,0
FLORIDA,May,Daylight,Cloudy,May,2013,Thursday,5,2
FLORIDA,May,Daylight,Rain,May,2013,Thursday,2,0
FLORIDA,May,Daylight,Rain,May,2013,Wednesday,1,0
FLORIDA,May,Dusk,Clear,May,2013,Friday,1,0
FLORIDA,May,Dusk,Clear,May,2013,Saturday,2,1
FLORIDA,May,Dusk,Clear,May,2013,Thursday,1,0
FLORIDA,May,Dusk,Cloudy,May,2013,Friday,1,0
FLORIDA,November,Dark - but lighted,Clear,November,2013,Friday,10,4
FLORIDA,November,Dark - but lighted,Clear,November,2013,Monday,5,2
FLORIDA,November,Dark - but lighted,Clear,November,2013,Saturday,11,7
FLORIDA,November,Dark - but lighted,Clear,November,2013,Sunday,7,3
FLORIDA,November,Dark - but lighted,Clear,November,2013,Thursday,7,1
FLORIDA,November,Dark - but lighted,Clear,November,2013,Tuesday,5,1
FLORIDA,November,Dark - but lighted,Clear,November,2013,Wednesday,7,2
FLORIDA,November,Dark - but lighted,Cloudy,November,2013,Friday,1,0
FLORIDA,November,Dark - but lighted,Cloudy,November,2013,Monday,1,1
FLORIDA,November,Dark - but lighted,Cloudy,November,2013,Saturday,7,0
FLORIDA,November,Dark - but lighted,Cloudy,November,2013,Sunday,1,1
FLORIDA,November,Dark - but lighted,Cloudy,November,2013,Thursday,3,1
FLORIDA,November,Dark - but lighted,Rain,November,2013,Friday,4,0
FLORIDA,November,Dark - but lighted,Rain,November,2013,Monday,1,0
FLORIDA,November,Dark - but lighted,Rain,November,2013,Saturday,1,0
FLORIDA,November,Dark - but lighted,Rain,November,2013,Sunday,1,1
FLORIDA,November,Dark - but lighted,Rain,November,2013,Thursday,1,0
FLORIDA,November,Dark - but lighted,Rain,November,2013,Wednesday,2,0
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Friday,10,3
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Monday,2,0
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Saturday,6,4
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Sunday,9,7
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Thursday,10,2
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Tuesday,4,1
FLORIDA,November,Dark - Not lighted,Clear,November,2013,Wednesday,4,2
FLORIDA,November,Dark - Not lighted,Cloudy,November,2013,Friday,1,0
FLORIDA,November,Dark - Not lighted,Cloudy,November,2013,Saturday,5,2
FLORIDA,November,Dark - Not lighted,Cloudy,November,2013,Sunday,3,1
FLORIDA,November,Dark - Not lighted,Cloudy,November,2013,Thursday,3,1
FLORIDA,November,Dark - Not lighted,Cloudy,November,2013,Tuesday,4,2
FLORIDA,November,Dark - Not lighted,Fog Smog Smoke,November,2013,Monday,1,0
FLORIDA,November,Dark - Not lighted,Rain,November,2013,Friday,1,0
FLORIDA,November,Dark - Not lighted,Rain,November,2013,Saturday,3,1
FLORIDA,November,Dark - Not lighted,Rain,November,2013,Thursday,1,0
FLORIDA,November,Dark - Not lighted,Rain,November,2013,Tuesday,2,1
FLORIDA,November,Dark - Not lighted,Rain,November,2013,Wednesday,1,1
FLORIDA,November,Dawn,Clear,November,2013,Friday,1,0
FLORIDA,November,Daylight,Clear,November,2013,Friday,8,2
FLORIDA,November,Daylight,Clear,November,2013,Monday,13,1
FLORIDA,November,Daylight,Clear,November,2013,Saturday,7,1
FLORIDA,November,Daylight,Clear,November,2013,Sunday,2,0
FLORIDA,November,Daylight,Clear,November,2013,Thursday,5,0
FLORIDA,November,Daylight,Clear,November,2013,Tuesday,7,1
FLORIDA,November,Daylight,Clear,November,2013,Wednesday,9,0
FLORIDA,November,Daylight,Cloudy,November,2013,Friday,4,0
FLORIDA,November,Daylight,Cloudy,November,2013,Monday,1,0
FLORIDA,November,Daylight,Cloudy,November,2013,Saturday,5,1
FLORIDA,November,Daylight,Cloudy,November,2013,Sunday,5,0
FLORIDA,November,Daylight,Cloudy,November,2013,Thursday,3,0
FLORIDA,November,Daylight,Cloudy,November,2013,Tuesday,4,0
FLORIDA,November,Daylight,Cloudy,November,2013,Wednesday,7,0
FLORIDA,November,Daylight,Rain,November,2013,Friday,1,0
FLORIDA,November,Daylight,Rain,November,2013,Tuesday,1,0
FLORIDA,November,Dusk,Clear,November,2013,Friday,2,0
FLORIDA,November,Dusk,Clear,November,2013,Saturday,1,0
FLORIDA,November,Dusk,Clear,November,2013,Thursday,1,1
FLORIDA,November,Dusk,Clear,November,2013,Tuesday,1,0
FLORIDA,November,Dusk,Cloudy,November,2013,Monday,1,0
FLORIDA,November,Dusk,Cloudy,November,2013,Sunday,1,0
FLORIDA,October,Dark - but lighted,Clear,October,2013,Friday,6,2
FLORIDA,October,Dark - but lighted,Clear,October,2013,Monday,5,1
FLORIDA,October,Dark - but lighted,Clear,October,2013,Saturday,10,4
FLORIDA,October,Dark - but lighted,Clear,October,2013,Sunday,14,8
FLORIDA,October,Dark - but lighted,Clear,October,2013,Thursday,7,2
FLORIDA,October,Dark - but lighted,Clear,October,2013,Tuesday,4,0
FLORIDA,October,Dark - but lighted,Clear,October,2013,Wednesday,5,2
FLORIDA,October,Dark - but lighted,Cloudy,October,2013,Monday,1,0
FLORIDA,October,Dark - but lighted,Cloudy,October,2013,Saturday,1,1
FLORIDA,October,Dark - but lighted,Cloudy,October,2013,Tuesday,3,0
FLORIDA,October,Dark - but lighted,Rain,October,2013,Wednesday,1,0
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Friday,12,2
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Monday,5,1
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Saturday,4,2
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Sunday,9,3
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Thursday,8,1
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Tuesday,5,0
FLORIDA,October,Dark - Not lighted,Clear,October,2013,Wednesday,5,2
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Friday,2,0
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Monday,1,1
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Saturday,1,1
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Thursday,3,3
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Tuesday,2,1
FLORIDA,October,Dark - Not lighted,Cloudy,October,2013,Wednesday,1,1
FLORIDA,October,Dark - Not lighted,Rain,October,2013,Tuesday,1,0
FLORIDA,October,Dark - Unknown Lighting,Clear,October,2013,Tuesday,1,0
FLORIDA,October,Dawn,Clear,October,2013,Friday,1,0
FLORIDA,October,Dawn,Clear,October,2013,Monday,1,0
FLORIDA,October,Dawn,Cloudy,October,2013,Tuesday,1,0
FLORIDA,October,Dawn,Cloudy,October,2013,Wednesday,2,0
FLORIDA,October,Daylight,Clear,October,2013,Friday,8,1
FLORIDA,October,Daylight,Clear,October,2013,Monday,10,1
FLORIDA,October,Daylight,Clear,October,2013,Saturday,3,0
FLORIDA,October,Daylight,Clear,October,2013,Sunday,6,1
FLORIDA,October,Daylight,Clear,October,2013,Thursday,13,0
FLORIDA,October,Daylight,Clear,October,2013,Tuesday,11,0
FLORIDA,October,Daylight,Clear,October,2013,Wednesday,9,0
FLORIDA,October,Daylight,Cloudy,October,2013,Friday,4,0
FLORIDA,October,Daylight,Cloudy,October,2013,Monday,2,0
FLORIDA,October,Daylight,Cloudy,October,2013,Thursday,4,1
FLORIDA,October,Daylight,Cloudy,October,2013,Tuesday,3,0
FLORIDA,October,Daylight,Cloudy,October,2013,Wednesday,3,0
FLORIDA,October,Daylight,Rain,October,2013,Wednesday,1,0
FLORIDA,October,Dusk,Clear,October,2013,Friday,2,0
FLORIDA,October,Dusk,Clear,October,2013,Saturday,1,1
FLORIDA,October,Dusk,Clear,October,2013,Thursday,1,0
FLORIDA,October,Dusk,Clear,October,2013,Wednesday,1,1
FLORIDA,October,Dusk,Cloudy,October,2013,Monday,2,0
FLORIDA,October,Dusk,Cloudy,October,2013,Saturday,1,0
FLORIDA,September,Dark - but lighted,Clear,September,2013,Friday,3,1
FLORIDA,September,Dark - but lighted,Clear,September,2013,Monday,9,1
FLORIDA,September,Dark - but lighted,Clear,September,2013,Saturday,6,2
FLORIDA,September,Dark - but lighted,Clear,September,2013,Sunday,9,2
FLORIDA,September,Dark - but lighted,Clear,September,2013,Thursday,3,1
FLORIDA,September,Dark - but lighted,Clear,September,2013,Tuesday,1,0
FLORIDA,September,Dark - but lighted,Clear,September,2013,Wednesday,2,1
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Friday,2,0
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Monday,1,0
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Saturday,2,2
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Sunday,2,2
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Thursday,2,1
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Tuesday,1,0
FLORIDA,September,Dark - but lighted,Cloudy,September,2013,Wednesday,1,1
FLORIDA,September,Dark - but lighted,Rain,September,2013,Saturday,3,1
FLORIDA,September,Dark - but lighted,Rain,September,2013,Sunday,3,3
FLORIDA,September,Dark - but lighted,Rain,September,2013,Tuesday,5,3
FLORIDA,September,Dark - but lighted,Rain,September,2013,Wednesday,2,1
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Friday,7,3
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Monday,2,1
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Saturday,6,3
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Sunday,2,2
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Thursday,2,2
FLORIDA,September,Dark - Not lighted,Clear,September,2013,Wednesday,1,1
FLORIDA,September,Dark - Not lighted,Cloudy,September,2013,Friday,1,0
FLORIDA,September,Dark - Not lighted,Cloudy,September,2013,Saturday,1,1
FLORIDA,September,Dark - Not lighted,Cloudy,September,2013,Sunday,2,0
FLORIDA,September,Dark - Not lighted,Cloudy,September,2013,Thursday,1,1
FLORIDA,September,Dark - Not lighted,Cloudy,September,2013,Tuesday,1,0
FLORIDA,September,Dark - Not lighted,Rain,September,2013,Friday,3,1
FLORIDA,September,Dark - Not lighted,Rain,September,2013,Monday,2,0
FLORIDA,September,Dark - Not lighted,Rain,September,2013,Tuesday,1,1
FLORIDA,September,Dark - Not lighted,Rain,September,2013,Wednesday,2,1
FLORIDA,September,Dawn,Clear,September,2013,Friday,2,0
FLORIDA,September,Dawn,Clear,September,2013,Saturday,1,1
FLORIDA,September,Dawn,Clear,September,2013,Thursday,1,0
